r: (1.673506e+07, -1.390247e+06, 2.038968e+07) [2,641466e+07], v: (-8.021301e+02, 2.520291e+03, 8.302695e+02) [2,772116e+03], a: (9.468671e-02, 1.396536e-01, -4.409753e-01) [4,721524e-01]
r: (1.673426e+07, -1.387727e+06, 2.039051e+07) [2,641466e+07], v: (-8.020354e+02, 2.520431e+03, 8.298285e+02) [2,772084e+03], a: (9.472016e-02, 1.395987e-01, -4.409932e-01) [4,721596e-01]
r: (1.673346e+07, -1.385206e+06, 2.039134e+07) [2,641466e+07], v: (-8.019407e+02, 2.520570e+03, 8.293875e+02) [2,772051e+03], a: (9.475361e-02, 1.395438e-01, -4.410111e-01) [4,721668e-01]
r: (1.673266e+07, -1.382686e+06, 2.039217e+07) [2,641466e+07], v: (-8.018459e+02, 2.520710e+03, 8.289464e+02) [2,772019e+03], a: (9.478704e-02, 1.394888e-01, -4.410290e-01) [4,721740e-01]
r: (1.673185e+07, -1.380165e+06, 2.039299e+07) [2,641466e+07], v: (-8.017511e+02, 2.520849e+03, 8.285054e+02) [2,771986e+03], a: (9.482046e-02, 1.394339e-01, -4.410470e-01) [4,721813e-01]
r: (1.673105e+07, -1.377644e+06, 2.039382e+07) [2,641466e+07], v: (-8.016563e+02, 2.520989e+03, 8.280643e+02) [2,771954e+03], a: (9.485388e-02, 1.393790e-01, -4.410649e-01) [4,721885e-01]
r: (1.673025e+07, -1.375123e+06, 2.039465e+07) [2,641466e+07], v: (-8.015614e+02, 2.521128e+03, 8.276233e+02) [2,771921e+03], a: (9.488729e-02, 1.393240e-01, -4.410827e-01) [4,721957e-01]
r: (1.672945e+07, -1.372602e+06, 2.039548e+07) [2,641466e+07], v: (-8.014665e+02, 2.521267e+03, 8.271822e+02) [2,771889e+03], a: (9.492068e-02, 1.392691e-01, -4.411006e-01) [4,722029e-01]
r: (1.672865e+07, -1.370080e+06, 2.039631e+07) [2,641466e+07], v: (-8.013715e+02, 2.521407e+03, 8.267411e+02) [2,771857e+03], a: (9.495407e-02, 1.392141e-01, -4.411185e-01) [4,722101e-01]
r: (1.672785e+07, -1.367559e+06, 2.039713e+07) [2,641466e+07], v: (-8.012766e+02, 2.521546e+03, 8.262999e+02) [2,771824e+03], a: (9.498745e-02, 1.391591e-01, -4.411364e-01) [4,722173e-01]
r: (1.672704e+07, -1.365037e+06, 2.039796e+07) [2,641466e+07], v: (-8.011816e+02, 2.521685e+03, 8.258588e+02) [2,771792e+03], a: (9.502081e-02, 1.391042e-01, -4.411542e-01) [4,722245e-01]
r: (1.672624e+07, -1.362516e+06, 2.039878e+07) [2,641466e+07], v: (-8.010865e+02, 2.521824e+03, 8.254176e+02) [2,771759e+03], a: (9.505417e-02, 1.390492e-01, -4.411720e-01) [4,722317e-01]
r: (1.672544e+07, -1.359994e+06, 2.039961e+07) [2,641466e+07], v: (-8.009915e+02, 2.521963e+03, 8.249764e+02) [2,771727e+03], a: (9.508752e-02, 1.389942e-01, -4.411899e-01) [4,722389e-01]
r: (1.672464e+07, -1.357472e+06, 2.040043e+07) [2,641466e+07], v: (-8.008964e+02, 2.522102e+03, 8.245352e+02) [2,771695e+03], a: (9.512086e-02, 1.389392e-01, -4.412077e-01) [4,722460e-01]
r: (1.672384e+07, -1.354949e+06, 2.040126e+07) [2,641466e+07], v: (-8.008012e+02, 2.522241e+03, 8.240940e+02) [2,771662e+03], a: (9.515419e-02, 1.388842e-01, -4.412255e-01) [4,722532e-01]
r: (1.672304e+07, -1.352427e+06, 2.040208e+07) [2,641466e+07], v: (-8.007060e+02, 2.522380e+03, 8.236528e+02) [2,771630e+03], a: (9.518751e-02, 1.388292e-01, -4.412433e-01) [4,722604e-01]
r: (1.672224e+07, -1.349905e+06, 2.040291e+07) [2,641466e+07], v: (-8.006108e+02, 2.522519e+03, 8.232115e+02) [2,771598e+03], a: (9.522082e-02, 1.387742e-01, -4.412611e-01) [4,722676e-01]
r: (1.672144e+07, -1.347382e+06, 2.040373e+07) [2,641466e+07], v: (-8.005156e+02, 2.522657e+03, 8.227702e+02) [2,771566e+03], a: (9.525412e-02, 1.387191e-01, -4.412789e-01) [4,722747e-01]
r: (1.672064e+07, -1.344859e+06, 2.040455e+07) [2,641466e+07], v: (-8.004203e+02, 2.522796e+03, 8.223289e+02) [2,771533e+03], a: (9.528741e-02, 1.386641e-01, -4.412967e-01) [4,722819e-01]
r: (1.671984e+07, -1.342336e+06, 2.040537e+07) [2,641466e+07], v: (-8.003250e+02, 2.522935e+03, 8.218876e+02) [2,771501e+03], a: (9.532070e-02, 1.386091e-01, -4.413144e-01) [4,722890e-01]
r: (1.671904e+07, -1.339813e+06, 2.040619e+07) [2,641466e+07], v: (-8.002297e+02, 2.523073e+03, 8.214463e+02) [2,771469e+03], a: (9.535397e-02, 1.385540e-01, -4.413322e-01) [4,722962e-01]
r: (1.671824e+07, -1.337290e+06, 2.040702e+07) [2,641466e+07], v: (-8.001343e+02, 2.523212e+03, 8.210050e+02) [2,771437e+03], a: (9.538723e-02, 1.384990e-01, -4.413499e-01) [4,723034e-01]
r: (1.671744e+07, -1.334767e+06, 2.040784e+07) [2,641466e+07], v: (-8.000389e+02, 2.523350e+03, 8.205636e+02) [2,771405e+03], a: (9.542049e-02, 1.384439e-01, -4.413677e-01) [4,723105e-01]
r: (1.671664e+07, -1.332244e+06, 2.040866e+07) [2,641466e+07], v: (-7.999435e+02, 2.523489e+03, 8.201222e+02) [2,771372e+03], a: (9.545373e-02, 1.383889e-01, -4.413854e-01) [4,723176e-01]
r: (1.671584e+07, -1.329720e+06, 2.040948e+07) [2,641466e+07], v: (-7.998480e+02, 2.523627e+03, 8.196808e+02) [2,771340e+03], a: (9.548697e-02, 1.383338e-01, -4.414031e-01) [4,723248e-01]
r: (1.671504e+07, -1.327196e+06, 2.041030e+07) [2,641466e+07], v: (-7.997525e+02, 2.523765e+03, 8.192394e+02) [2,771308e+03], a: (9.552020e-02, 1.382787e-01, -4.414208e-01) [4,723319e-01]
r: (1.671424e+07, -1.324673e+06, 2.041112e+07) [2,641466e+07], v: (-7.996570e+02, 2.523904e+03, 8.187980e+02) [2,771276e+03], a: (9.555341e-02, 1.382236e-01, -4.414385e-01) [4,723391e-01]
r: (1.671344e+07, -1.322149e+06, 2.041193e+07) [2,641466e+07], v: (-7.995614e+02, 2.524042e+03, 8.183565e+02) [2,771244e+03], a: (9.558662e-02, 1.381685e-01, -4.414562e-01) [4,723462e-01]
r: (1.671264e+07, -1.319624e+06, 2.041275e+07) [2,641466e+07], v: (-7.994658e+02, 2.524180e+03, 8.179150e+02) [2,771212e+03], a: (9.561982e-02, 1.381134e-01, -4.414739e-01) [4,723533e-01]
r: (1.671184e+07, -1.317100e+06, 2.041357e+07) [2,641466e+07], v: (-7.993702e+02, 2.524318e+03, 8.174736e+02) [2,771180e+03], a: (9.565300e-02, 1.380583e-01, -4.414915e-01) [4,723604e-01]
r: (1.671104e+07, -1.314576e+06, 2.041439e+07) [2,641466e+07], v: (-7.992745e+02, 2.524456e+03, 8.170321e+02) [2,771148e+03], a: (9.568618e-02, 1.380032e-01, -4.415092e-01) [4,723676e-01]
r: (1.671024e+07, -1.312051e+06, 2.041520e+07) [2,641466e+07], v: (-7.991788e+02, 2.524594e+03, 8.165905e+02) [2,771116e+03], a: (9.571935e-02, 1.379481e-01, -4.415269e-01) [4,723747e-01]
r: (1.670944e+07, -1.309527e+06, 2.041602e+07) [2,641466e+07], v: (-7.990830e+02, 2.524732e+03, 8.161490e+02) [2,771084e+03], a: (9.575251e-02, 1.378929e-01, -4.415445e-01) [4,723818e-01]
r: (1.670864e+07, -1.307002e+06, 2.041684e+07) [2,641466e+07], v: (-7.989873e+02, 2.524870e+03, 8.157074e+02) [2,771052e+03], a: (9.578566e-02, 1.378378e-01, -4.415621e-01) [4,723889e-01]
r: (1.670784e+07, -1.304477e+06, 2.041765e+07) [2,641466e+07], v: (-7.988915e+02, 2.525008e+03, 8.152659e+02) [2,771020e+03], a: (9.581880e-02, 1.377827e-01, -4.415797e-01) [4,723960e-01]
r: (1.670704e+07, -1.301952e+06, 2.041847e+07) [2,641466e+07], v: (-7.987956e+02, 2.525145e+03, 8.148243e+02) [2,770988e+03], a: (9.585193e-02, 1.377275e-01, -4.415973e-01) [4,724031e-01]
r: (1.670625e+07, -1.299427e+06, 2.041928e+07) [2,641466e+07], v: (-7.986998e+02, 2.525283e+03, 8.143827e+02) [2,770956e+03], a: (9.588506e-02, 1.376724e-01, -4.416149e-01) [4,724102e-01]
r: (1.670545e+07, -1.296901e+06, 2.042010e+07) [2,641466e+07], v: (-7.986039e+02, 2.525421e+03, 8.139410e+02) [2,770924e+03], a: (9.591817e-02, 1.376172e-01, -4.416325e-01) [4,724173e-01]
r: (1.670465e+07, -1.294376e+06, 2.042091e+07) [2,641466e+07], v: (-7.985079e+02, 2.525558e+03, 8.134994e+02) [2,770892e+03], a: (9.595127e-02, 1.375620e-01, -4.416501e-01) [4,724244e-01]
r: (1.670385e+07, -1.291850e+06, 2.042172e+07) [2,641466e+07], v: (-7.984120e+02, 2.525696e+03, 8.130577e+02) [2,770860e+03], a: (9.598436e-02, 1.375068e-01, -4.416677e-01) [4,724314e-01]
r: (1.670305e+07, -1.289324e+06, 2.042254e+07) [2,641466e+07], v: (-7.983160e+02, 2.525833e+03, 8.126160e+02) [2,770828e+03], a: (9.601745e-02, 1.374516e-01, -4.416852e-01) [4,724385e-01]
r: (1.670225e+07, -1.286798e+06, 2.042335e+07) [2,641466e+07], v: (-7.982199e+02, 2.525971e+03, 8.121744e+02) [2,770796e+03], a: (9.605052e-02, 1.373965e-01, -4.417028e-01) [4,724456e-01]
r: (1.670146e+07, -1.284272e+06, 2.042416e+07) [2,641466e+07], v: (-7.981239e+02, 2.526108e+03, 8.117326e+02) [2,770764e+03], a: (9.608359e-02, 1.373413e-01, -4.417203e-01) [4,724527e-01]
r: (1.670066e+07, -1.281746e+06, 2.042497e+07) [2,641466e+07], v: (-7.980278e+02, 2.526245e+03, 8.112909e+02) [2,770732e+03], a: (9.611664e-02, 1.372860e-01, -4.417379e-01) [4,724597e-01]
r: (1.669986e+07, -1.279220e+06, 2.042578e+07) [2,641466e+07], v: (-7.979316e+02, 2.526383e+03, 8.108492e+02) [2,770700e+03], a: (9.614969e-02, 1.372308e-01, -4.417554e-01) [4,724668e-01]
r: (1.669906e+07, -1.276694e+06, 2.042659e+07) [2,641466e+07], v: (-7.978355e+02, 2.526520e+03, 8.104074e+02) [2,770669e+03], a: (9.618272e-02, 1.371756e-01, -4.417729e-01) [4,724739e-01]
r: (1.669826e+07, -1.274167e+06, 2.042740e+07) [2,641466e+07], v: (-7.977393e+02, 2.526657e+03, 8.099656e+02) [2,770637e+03], a: (9.621575e-02, 1.371204e-01, -4.417904e-01) [4,724809e-01]
r: (1.669747e+07, -1.271640e+06, 2.042821e+07) [2,641466e+07], v: (-7.976430e+02, 2.526794e+03, 8.095238e+02) [2,770605e+03], a: (9.624877e-02, 1.370651e-01, -4.418079e-01) [4,724880e-01]
r: (1.669667e+07, -1.269113e+06, 2.042902e+07) [2,641466e+07], v: (-7.975468e+02, 2.526931e+03, 8.090820e+02) [2,770573e+03], a: (9.628178e-02, 1.370099e-01, -4.418254e-01) [4,724950e-01]
r: (1.669587e+07, -1.266586e+06, 2.042983e+07) [2,641466e+07], v: (-7.974505e+02, 2.527068e+03, 8.086401e+02) [2,770541e+03], a: (9.631477e-02, 1.369546e-01, -4.418429e-01) [4,725021e-01]
r: (1.669507e+07, -1.264059e+06, 2.043064e+07) [2,641466e+07], v: (-7.973541e+02, 2.527205e+03, 8.081983e+02) [2,770510e+03], a: (9.634776e-02, 1.368994e-01, -4.418603e-01) [4,725091e-01]
r: (1.669428e+07, -1.261532e+06, 2.043145e+07) [2,641466e+07], v: (-7.972578e+02, 2.527342e+03, 8.077564e+02) [2,770478e+03], a: (9.638074e-02, 1.368441e-01, -4.418778e-01) [4,725162e-01]
r: (1.669348e+07, -1.259005e+06, 2.043225e+07) [2,641466e+07], v: (-7.971614e+02, 2.527479e+03, 8.073145e+02) [2,770446e+03], a: (9.641371e-02, 1.367889e-01, -4.418952e-01) [4,725232e-01]
r: (1.669268e+07, -1.256477e+06, 2.043306e+07) [2,641466e+07], v: (-7.970649e+02, 2.527616e+03, 8.068726e+02) [2,770414e+03], a: (9.644667e-02, 1.367336e-01, -4.419127e-01) [4,725302e-01]
r: (1.669189e+07, -1.253949e+06, 2.043387e+07) [2,641466e+07], v: (-7.969685e+02, 2.527752e+03, 8.064307e+02) [2,770383e+03], a: (9.647962e-02, 1.366783e-01, -4.419301e-01) [4,725373e-01]
