r: (1.673025e+07, -1.375123e+06, 2.039465e+07) [2,641466e+07], v: (-8.015629e+02, 2.521129e+03, 8.276235e+02) [2,771923e+03], a: (9.486709e-02, 1.393381e-01, -4.410827e-01) [4,721958e-01]
r: (1.672945e+07, -1.372602e+06, 2.039548e+07) [2,641466e+07], v: (-8.014680e+02, 2.521268e+03, 8.271824e+02) [2,771890e+03], a: (9.490050e-02, 1.392831e-01, -4.411006e-01) [4,722030e-01]
r: (1.672865e+07, -1.370080e+06, 2.039631e+07) [2,641466e+07], v: (-8.013731e+02, 2.521408e+03, 8.267413e+02) [2,771858e+03], a: (9.493390e-02, 1.392282e-01, -4.411185e-01) [4,722102e-01]
r: (1.672785e+07, -1.367559e+06, 2.039713e+07) [2,641466e+07], v: (-8.012781e+02, 2.521547e+03, 8.263002e+02) [2,771826e+03], a: (9.496728e-02, 1.391732e-01, -4.411364e-01) [4,722174e-01]
r: (1.672704e+07, -1.365037e+06, 2.039796e+07) [2,641466e+07], v: (-8.011831e+02, 2.521686e+03, 8.258591e+02) [2,771793e+03], a: (9.500066e-02, 1.391182e-01, -4.411542e-01) [4,722246e-01]
r: (1.672624e+07, -1.362515e+06, 2.039878e+07) [2,641466e+07], v: (-8.010881e+02, 2.521825e+03, 8.254179e+02) [2,771761e+03], a: (9.503403e-02, 1.390633e-01, -4.411720e-01) [4,722318e-01]
r: (1.672544e+07, -1.359994e+06, 2.039961e+07) [2,641466e+07], v: (-8.009931e+02, 2.521964e+03, 8.249767e+02) [2,771729e+03], a: (9.506739e-02, 1.390083e-01, -4.411899e-01) [4,722390e-01]
r: (1.672464e+07, -1.357472e+06, 2.040043e+07) [2,641466e+07], v: (-8.008980e+02, 2.522103e+03, 8.245355e+02) [2,771696e+03], a: (9.510074e-02, 1.389533e-01, -4.412077e-01) [4,722461e-01]
r: (1.672384e+07, -1.354949e+06, 2.040126e+07) [2,641466e+07], v: (-8.008029e+02, 2.522242e+03, 8.240943e+02) [2,771664e+03], a: (9.513408e-02, 1.388983e-01, -4.412255e-01) [4,722533e-01]
r: (1.672304e+07, -1.352427e+06, 2.040208e+07) [2,641466e+07], v: (-8.007077e+02, 2.522381e+03, 8.236531e+02) [2,771632e+03], a: (9.516741e-02, 1.388433e-01, -4.412433e-01) [4,722605e-01]
